,subject,predicate,object,type_df,iteration
3,http://www.wikidata.org/entity/Q924245,http://www.wikidata.org/prop/direct/P1344,http://www.wikidata.org/entity/Q9636,outgoing,9
20,http://www.wikidata.org/entity/Q200686,http://www.wikidata.org/prop/direct/P35,http://www.wikidata.org/entity/Q329,ingoing,9
23,http://www.wikidata.org/entity/Q173152,http://www.wikidata.org/prop/direct/P488,http://www.wikidata.org/entity/Q329,ingoing,9
1,http://www.wikidata.org/entity/Q329,http://www.wikidata.org/prop/direct/P102,http://www.wikidata.org/entity/Q173152,outgoing,9
37,http://www.wikidata.org/entity/Q329,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,9
2,http://www.wikidata.org/entity/Q945181,http://www.wikidata.org/prop/direct/P102,http://www.wikidata.org/entity/Q173152,outgoing,9
13,http://www.wikidata.org/entity/Q945181,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,9
0,http://www.wikidata.org/entity/Q663005,http://www.wikidata.org/prop/direct/P1346,http://www.wikidata.org/entity/Q19943,ingoing,9
17,http://www.wikidata.org/entity/Q19943,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q663005,outgoing,9
12,http://www.wikidata.org/entity/Q57751,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,9
