,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q22262450,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
0,http://www.wikidata.org/entity/Q5912664,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q23695710,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q20196707,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q7419774,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q683875,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q37853,outgoing,2
5,http://www.wikidata.org/entity/Q683875,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q2894059,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q2970324,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q23946718,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q781277,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q27380421,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q18285761,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q11682922,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030874,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q17375865,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
