,subject,predicate,object,type_df,iteration
1,http://www.wikidata.org/entity/Q19634949,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634945,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620595,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634963,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634880,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634895,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620606,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620619,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634923,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634874,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634944,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620625,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620622,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634964,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634915,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620604,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634871,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620599,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620626,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634878,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634906,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620617,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620568,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634883,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
2,http://www.wikidata.org/entity/Q3450227,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620624,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634894,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634870,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
