,subject,predicate,object,type_df,iteration
10333,http://www.wikidata.org/entity/Q1139992,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
10500,http://www.wikidata.org/entity/Q1142114,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
11252,http://www.wikidata.org/entity/Q1154330,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
13004,http://www.wikidata.org/entity/Q12107,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
13220,http://www.wikidata.org/entity/Q1219850,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
13892,http://www.wikidata.org/entity/Q123256,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
18137,http://www.wikidata.org/entity/Q1391310,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
18249,http://www.wikidata.org/entity/Q1398190,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
18296,http://www.wikidata.org/entity/Q1398920,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
19893,http://www.wikidata.org/entity/Q143866,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
23371,http://www.wikidata.org/entity/Q15695387,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
23444,http://www.wikidata.org/entity/Q15717704,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
23445,http://www.wikidata.org/entity/Q15717722,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
29822,http://www.wikidata.org/entity/Q16531761,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
29936,http://www.wikidata.org/entity/Q16535794,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
34673,http://www.wikidata.org/entity/Q173152,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
34674,http://www.wikidata.org/entity/Q17315741,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
35759,http://www.wikidata.org/entity/Q1753881,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
38533,http://www.wikidata.org/entity/Q181974,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
39421,http://www.wikidata.org/entity/Q184172,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
39425,http://www.wikidata.org/entity/Q184188,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
40449,http://www.wikidata.org/entity/Q1872450,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
43393,http://www.wikidata.org/entity/Q19698111,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
45245,http://www.wikidata.org/entity/Q20058508,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
49584,http://www.wikidata.org/entity/Q20724128,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
50511,http://www.wikidata.org/entity/Q20890587,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
50960,http://www.wikidata.org/entity/Q20971059,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
56422,http://www.wikidata.org/entity/Q2180254,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
56533,http://www.wikidata.org/entity/Q21834526,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
57203,http://www.wikidata.org/entity/Q21996205,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
58440,http://www.wikidata.org/entity/Q2230835,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
59182,http://www.wikidata.org/entity/Q2265211,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
