,subject,predicate,object,type_df,iteration
5,http://www.wikidata.org/entity/Q2422194,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q5513746,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q1535176,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
8,http://www.wikidata.org/entity/Q1535176,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q3517369,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q42292643,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q286501,outgoing,2
5,http://www.wikidata.org/entity/Q42292643,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
6,http://www.wikidata.org/entity/Q42292643,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q37814092,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q858750,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q42976009,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q151304,outgoing,2
5,http://www.wikidata.org/entity/Q42976009,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q42976009,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q720620,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
10,http://www.wikidata.org/entity/Q720620,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2076570,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
9,http://www.wikidata.org/entity/Q2076570,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q3077189,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q3077189,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q3077189,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q10299853,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q26876,http://www.wikidata.org/prop/direct/P358,http://www.wikidata.org/entity/Q276736,ingoing,2
0,http://www.wikidata.org/entity/Q276736,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q2422033,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2422033,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
