,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q11208824,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q19950538,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q2880494,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q8773719,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
2,http://www.wikidata.org/entity/Q11687815,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q9068403,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21819887,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q9019423,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q8254433,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q11913985,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21849624,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21819881,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q21809302,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
3,http://www.wikidata.org/entity/Q11293741,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
3,http://www.wikidata.org/entity/Q11281016,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q6869391,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
0,http://www.wikidata.org/entity/Q18719552,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
1,http://www.wikidata.org/entity/Q283822,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5593,outgoing,3
